Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Select House From House Listing Page - HB,Firefox 56.0,,2018-06-04 12:27:48,2018-06-04 12:28:25,36.258s,PASSED
click,Firefox 56.0,,2018-06-04 12:27:48,2018-06-04 12:28:25,36.174s,PASSED
,,,,,,
Test Cases/Make Changes in Configuration - Customer,Firefox 56.0,,2018-06-04 12:28:25,2018-06-04 12:28:29,4.128s,FAILED
click,Firefox 56.0,,2018-06-04 12:28:25,2018-06-04 12:28:25,0.339s,PASSED
click,Firefox 56.0,,2018-06-04 12:28:25,2018-06-04 12:28:29,3.703s,FAILED
,,,,,,
Test Cases/Save Configuration,Firefox 56.0,,2018-06-04 12:28:29,2018-06-04 12:29:04,35.080s,FAILED
waitForPageLoad,Firefox 56.0,,2018-06-04 12:28:29,2018-06-04 12:28:29,0.029s,PASSED
getText,Firefox 56.0,,2018-06-04 12:28:29,2018-06-04 12:28:29,0.105s,PASSED
click,Firefox 56.0,,2018-06-04 12:28:29,2018-06-04 12:29:04,34.859s,FAILED
,,,,,,
Test Cases/Navigation to Offert Popup,Firefox 56.0,,2018-06-04 12:29:04,2018-06-04 12:29:39,35.039s,FAILED
click,Firefox 56.0,,2018-06-04 12:29:04,2018-06-04 12:29:39,34.968s,FAILED
,,,,,,
Test Cases/Fill into Offert Form,Firefox 56.0,,2018-06-04 12:29:39,2018-06-04 12:30:14,34.907s,FAILED
click,Firefox 56.0,,2018-06-04 12:29:39,2018-06-04 12:30:14,34.825s,FAILED
,,,,,,
Test Cases/Accept OFFERTFORFRAGAN popup,Firefox 56.0,,2018-06-04 12:30:14,2018-06-04 12:30:48,34.625s,FAILED
click,Firefox 56.0,,2018-06-04 12:30:14,2018-06-04 12:30:48,34.542s,FAILED
,,,,,,
Test Cases/Move to Compilation Page,Firefox 56.0,,2018-06-04 12:30:48,2018-06-04 12:31:23,34.871s,FAILED
scrollToElement,Firefox 56.0,,2018-06-04 12:30:48,2018-06-04 12:31:23,34.794s,FAILED
,,,,,,
Test Cases/Visit Seller Portal,Firefox 56.0,,2018-06-04 12:31:23,2018-06-04 12:31:42,18.512s,PASSED
openBrowser,Firefox 56.0,,2018-06-04 12:31:23,2018-06-04 12:31:42,18.367s,PASSED
maximizeWindow,Firefox 56.0,,2018-06-04 12:31:42,2018-06-04 12:31:42,0.056s,PASSED
,,,,,,
Test Cases/Seller Login,Firefox 56.0,,2018-06-04 12:31:42,2018-06-04 12:31:58,16.526s,PASSED
click,Firefox 56.0,,2018-06-04 12:31:42,2018-06-04 12:31:42,0.254s,PASSED
sendKeys,Firefox 56.0,,2018-06-04 12:31:42,2018-06-04 12:31:42,0.179s,PASSED
click,Firefox 56.0,,2018-06-04 12:31:42,2018-06-04 12:31:43,0.386s,PASSED
sendKeys,Firefox 56.0,,2018-06-04 12:31:43,2018-06-04 12:31:43,0.222s,PASSED
click,Firefox 56.0,,2018-06-04 12:31:43,2018-06-04 12:31:58,15.355s,PASSED
waitForPageLoad,Firefox 56.0,,2018-06-04 12:31:58,2018-06-04 12:31:58,0.045s,PASSED
