Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Select Municiplality from Start page,Firefox 56.0,,2018-06-04 12:32:43,2018-06-04 12:32:43,0.254s,PASSED
click,Firefox 56.0,,2018-06-04 12:32:43,2018-06-04 12:32:43,0.183s,PASSED
,,,,,,
Test Cases/Select House From House Listing Page - HB,Firefox 56.0,,2018-06-04 12:32:43,2018-06-04 12:33:00,17.196s,PASSED
click,Firefox 56.0,,2018-06-04 12:32:43,2018-06-04 12:33:00,17.121s,PASSED
,,,,,,
Test Cases/Make Changes in Configuration - Customer,Firefox 56.0,,2018-06-04 12:33:00,2018-06-04 12:33:03,3.058s,FAILED
click,Firefox 56.0,,2018-06-04 12:33:00,2018-06-04 12:33:00,0.252s,PASSED
click,Firefox 56.0,,2018-06-04 12:33:00,2018-06-04 12:33:03,2.730s,FAILED
,,,,,,
Test Cases/Save Configuration,Firefox 56.0,,2018-06-04 12:33:03,2018-06-04 12:33:04,0.529s,PASSED
waitForPageLoad,Firefox 56.0,,2018-06-04 12:33:03,2018-06-04 12:33:03,0.039s,PASSED
getText,Firefox 56.0,,2018-06-04 12:33:03,2018-06-04 12:33:03,0.108s,PASSED
click,Firefox 56.0,,2018-06-04 12:33:03,2018-06-04 12:33:04,0.291s,PASSED
,,,,,,
Test Cases/Navigation to Offert Popup,Firefox 56.0,,2018-06-04 12:33:04,2018-06-04 12:33:05,1.426s,PASSED
click,Firefox 56.0,,2018-06-04 12:33:04,2018-06-04 12:33:05,1.358s,PASSED
,,,,,,
Test Cases/Fill into Offert Form,Firefox 56.0,,2018-06-04 12:33:05,2018-06-04 12:33:07,1.470s,PASSED
click,Firefox 56.0,,2018-06-04 12:33:05,2018-06-04 12:33:06,0.394s,PASSED
click,Firefox 56.0,,2018-06-04 12:33:06,2018-06-04 12:33:06,0.258s,PASSED
selectOptionByLabel,Firefox 56.0,,2018-06-04 12:33:06,2018-06-04 12:33:06,0.468s,PASSED
click,Firefox 56.0,,2018-06-04 12:33:06,2018-06-04 12:33:07,0.284s,PASSED
,,,,,,
Test Cases/Accept OFFERTFORFRAGAN popup,Firefox 56.0,,2018-06-04 12:33:07,2018-06-04 12:33:41,34.597s,FAILED
click,Firefox 56.0,,2018-06-04 12:33:07,2018-06-04 12:33:41,34.532s,FAILED
,,,,,,
Test Cases/Move to Compilation Page,Firefox 56.0,,2018-06-04 12:33:41,2018-06-04 12:34:16,34.688s,FAILED
scrollToElement,Firefox 56.0,,2018-06-04 12:33:41,2018-06-04 12:34:16,34.593s,FAILED
,,,,,,
Test Cases/Visit Seller Portal,Firefox 56.0,,2018-06-04 12:34:16,2018-06-04 12:34:33,17.259s,PASSED
openBrowser,Firefox 56.0,,2018-06-04 12:34:16,2018-06-04 12:34:33,17.144s,PASSED
maximizeWindow,Firefox 56.0,,2018-06-04 12:34:33,2018-06-04 12:34:33,0.050s,PASSED
,,,,,,
Test Cases/Seller Login,Firefox 56.0,,2018-06-04 12:34:33,2018-06-04 12:34:42,9.078s,PASSED
click,Firefox 56.0,,2018-06-04 12:34:33,2018-06-04 12:34:34,0.357s,PASSED
sendKeys,Firefox 56.0,,2018-06-04 12:34:34,2018-06-04 12:34:34,0.222s,PASSED
click,Firefox 56.0,,2018-06-04 12:34:34,2018-06-04 12:34:35,0.709s,PASSED
sendKeys,Firefox 56.0,,2018-06-04 12:34:35,2018-06-04 12:34:35,0.115s,PASSED
click,Firefox 56.0,,2018-06-04 12:34:35,2018-06-04 12:34:42,7.562s,PASSED
waitForPageLoad,Firefox 56.0,,2018-06-04 12:34:42,2018-06-04 12:34:42,0.030s,PASSED
